C, tp=0, ts=0, x0=373321178, x1=1000005
B, tp=27, ts=27, x0=5077889, x1=61384445
C, tp=27, ts=27, x0=492531175, x1=1000001
B, tp=27, ts=27, x0=469680883, x1=37853265
B, tp=27, ts=27, x0=600204294, x1=143555567
B, tp=27, ts=27, x0=809056957, x1=365218851
A, tp=27, ts=27, x0=41999509, x1=7
A, tp=27, ts=27, x0=347832676, x1=4
A, tp=27, ts=27, x0=961877232, x1=4
B, tp=27, ts=27, x0=441522092, x1=661614036
C, tp=27, ts=27, x0=324375597, x1=1000001
C, tp=27, ts=27, x0=707545406, x1=1000006
B, tp=27, ts=27, x0=666540843, x1=416370332
A, tp=27, ts=27, x0=73722246, x1=4
B, tp=27, ts=27, x0=415439461, x1=115838646
C, tp=27, ts=27, x0=414552085, x1=1000001
A, tp=27, ts=27, x0=561995844, x1=3032
B, tp=27, ts=27, x0=924987950, x1=708432966
A, tp=27, ts=27, x0=834494092, x1=5
B, tp=27, ts=27, x0=1931009, x1=973824522
C, tp=27, ts=27, x0=629977447, x1=1000013
A, tp=27, ts=27, x0=683076164, x1=4
B, tp=27, ts=27, x0=942936924, x1=775874625
B, tp=27, ts=27, x0=51739058, x1=598636020
B, tp=27, ts=27, x0=968914173, x1=434033375
B, tp=27, ts=27, x0=409328106, x1=785575228
C, tp=27, ts=27, x0=12298388, x1=1000003
B, tp=27, ts=27, x0=918413648, x1=915369573
A, tp=27, ts=27, x0=905606573, x1=9
A, tp=27, ts=27, x0=53517454, x1=5
B, tp=27, ts=27, x0=317465292, x1=832892717
B, tp=27, ts=27, x0=111496387, x1=855452584
C, tp=27, ts=27, x0=149165963, x1=1000001
A, tp=27, ts=27, x0=348499669, x1=4
B, tp=27, ts=27, x0=417108982, x1=847272453
C, tp=27, ts=27, x0=912174163, x1=1000001
C, tp=27, ts=27, x0=300464894, x1=1000002
C, tp=27, ts=27, x0=917499802, x1=1000001
C, tp=27, ts=27, x0=401521718, x1=1000007
C, tp=27, ts=27, x0=106895740, x1=1000001
C, tp=27, ts=27, x0=485609876, x1=1000001
B, tp=27, ts=27, x0=636122191, x1=597381689
C, tp=27, ts=27, x0=181429978, x1=1000001
B, tp=27, ts=27, x0=136458902, x1=735961496
C, tp=27, ts=27, x0=595533556, x1=1000001
B, tp=27, ts=27, x0=569842093, x1=223559276
B, tp=27, ts=27, x0=665519004, x1=964868002
B, tp=27, ts=27, x0=59367068, x1=370366930
B, tp=27, ts=27, x0=415734650, x1=544251510
C, tp=27, ts=27, x0=485626873, x1=1000001
C, tp=27, ts=27, x0=438601881, x1=1000001
B, tp=27, ts=27, x0=898701702, x1=294627988
B, tp=27, ts=27, x0=1038016, x1=696587675
C, tp=27, ts=27, x0=760960430, x1=1000002
B, tp=27, ts=27, x0=74143538, x1=945093702
A, tp=27, ts=27, x0=638943973, x1=4
B, tp=27, ts=27, x0=915006787, x1=520186278
B, tp=27, ts=27, x0=684918065, x1=830168766
C, tp=27, ts=27, x0=918878755, x1=1000002
C, tp=27, ts=27, x0=654513830, x1=1000001
C, tp=27, ts=27, x0=725110561, x1=1000001
B, tp=27, ts=27, x0=159370110, x1=775899580
C, tp=27, ts=27, x0=330963818, x1=1000001
B, tp=27, ts=27, x0=979134301, x1=668601870
B, tp=27, ts=27, x0=690705157, x1=142461773
B, tp=27, ts=27, x0=32945842, x1=737256976
C, tp=27, ts=27, x0=846935868, x1=1000001
C, tp=27, ts=27, x0=790719941, x1=1000001
C, tp=27, ts=27, x0=796190767, x1=1000001
C, tp=27, ts=27, x0=839015910, x1=1000001
B, tp=27, ts=27, x0=787737892, x1=611634845
B, tp=27, ts=27, x0=42097851, x1=659638080
B, tp=27, ts=27, x0=375661013, x1=15365889
B, tp=27, ts=27, x0=8694253, x1=988018940
B, tp=27, ts=27, x0=103637524, x1=64851430
C, tp=27, ts=27, x0=623458642, x1=1000003
C, tp=27, ts=27, x0=579055831, x1=1000001
B, tp=27, ts=27, x0=210696939, x1=627950783
C, tp=27, ts=27, x0=113176255, x1=1000001
B, tp=27, ts=27, x0=561055803, x1=599565196
B, tp=27, ts=27, x0=634789387, x1=5302510
B, tp=27, ts=27, x0=285631880, x1=584098308
A, tp=27, ts=27, x0=97048681, x1=18
B, tp=27, ts=27, x0=275237705, x1=14369550
B, tp=27, ts=27, x0=918097266, x1=364527208
C, tp=27, ts=27, x0=815653797, x1=1000001
C, tp=27, ts=27, x0=432253076, x1=1000001
C, tp=27, ts=27, x0=122527538, x1=1000001
B, tp=27, ts=27, x0=200129371, x1=812219194
C, tp=27, ts=27, x0=730784380, x1=1000001
B, tp=27, ts=27, x0=440254677, x1=318912945
B, tp=27, ts=27, x0=380254059, x1=375061021
B, tp=27, ts=27, x0=788668099, x1=502154896
B, tp=27, ts=27, x0=433154359, x1=387727811
C, tp=27, ts=27, x0=388655577, x1=1000002
C, tp=27, ts=27, x0=785290575, x1=1000001
A, tp=27, ts=27, x0=606582157, x1=13
B, tp=27, ts=27, x0=533490812, x1=616655588
B, tp=27, ts=27, x0=697404050, x1=621639971
B, tp=27, ts=27, x0=220886016, x1=253809900
B, tp=27, ts=27, x0=500861473, x1=960352174
B, tp=27, ts=27, x0=126986737, x1=289440620
B, tp=27, ts=27, x0=272314285, x1=705624932
B, tp=27, ts=27, x0=718468972, x1=547039045
B, tp=27, ts=27, x0=178251263, x1=192820879
B, tp=27, ts=27, x0=430061955, x1=442601279
B, tp=27, ts=27, x0=285819253, x1=373993844
C, tp=27, ts=27, x0=54573519, x1=1000001
C, tp=27, ts=27, x0=749162231, x1=1000001
C, tp=27, ts=27, x0=532283738, x1=1000002
C, tp=27, ts=27, x0=524444416, x1=1000001
B, tp=27, ts=27, x0=743737528, x1=398752594
C, tp=27, ts=27, x0=514649975, x1=1000001
C, tp=27, ts=27, x0=149078000, x1=1000001
B, tp=27, ts=27, x0=866763188, x1=129549273
B, tp=27, ts=27, x0=593007263, x1=628477738
B, tp=27, ts=27, x0=767204438, x1=863265655
C, tp=27, ts=27, x0=554384209, x1=1000001
C, tp=27, ts=27, x0=27917070, x1=1000002
C, tp=27, ts=27, x0=438084243, x1=1000001
C, tp=27, ts=27, x0=400718053, x1=1000001
B, tp=27, ts=27, x0=88957103, x1=466056119
C, tp=27, ts=27, x0=389755044, x1=1000005
C, tp=27, ts=27, x0=933660237, x1=1000002
C, tp=27, ts=27, x0=176208875, x1=1000001
C, tp=27, ts=27, x0=636422520, x1=1000002
C, tp=27, ts=27, x0=898560129, x1=1000001
B, tp=27, ts=27, x0=754093849, x1=528521956
B, tp=27, ts=27, x0=511134749, x1=425623240
C, tp=27, ts=27, x0=483044432, x1=1000001
C, tp=27, ts=27, x0=516979973, x1=1000001
C, tp=27, ts=27, x0=14604055, x1=1000003
C, tp=27, ts=27, x0=114121942, x1=1000001
B, tp=27, ts=27, x0=725037382, x1=139452382
B, tp=27, ts=27, x0=422546827, x1=942896279
C, tp=27, ts=27, x0=145615835, x1=1000001
B, tp=27, ts=27, x0=266456183, x1=400463810
B, tp=27, ts=27, x0=274529752, x1=191376879
B, tp=27, ts=27, x0=946358577, x1=759765051
B, tp=27, ts=27, x0=246623698, x1=921857284
C, tp=27, ts=27, x0=754385917, x1=1000001
A, tp=27, ts=27, x0=495388276, x1=28102
C, tp=27, ts=27, x0=977862736, x1=1000001
A, tp=27, ts=27, x0=350343174, x1=739672842
B, tp=27, ts=27, x0=749012099, x1=421127640
B, tp=27, ts=27, x0=88533989, x1=691899733
B, tp=27, ts=27, x0=736642956, x1=187364925
B, tp=27, ts=27, x0=627782517, x1=460430220
C, tp=27, ts=27, x0=951586632, x1=1000001
A, tp=27, ts=27, x0=216827767, x1=6
C, tp=27, ts=27, x0=275999029, x1=1000004
B, tp=27, ts=27, x0=216827767, x1=756999789
C, tp=27, ts=27, x0=421941421, x1=1000002
A, tp=27, ts=27, x0=543197164, x1=4
A, tp=27, ts=27, x0=766705284, x1=14
B, tp=27, ts=27, x0=912933876, x1=108058242
B, tp=27, ts=27, x0=18852398, x1=3612302
B, tp=27, ts=27, x0=727514935, x1=976394514
B, tp=27, ts=27, x0=116675249, x1=884738457
C, tp=27, ts=27, x0=751874776, x1=1000037
B, tp=27, ts=27, x0=399788753, x1=722283116
B, tp=27, ts=27, x0=859969676, x1=924387468
B, tp=27, ts=27, x0=999673317, x1=156594468
A, tp=27, ts=27, x0=495290239, x1=5
C, tp=27, ts=27, x0=508723946, x1=1000004
C, tp=27, ts=27, x0=360279426, x1=1000001
B, tp=27, ts=27, x0=476875065, x1=105402885
C, tp=27, ts=27, x0=158520516, x1=1000001
B, tp=27, ts=27, x0=400647144, x1=142503385
B, tp=27, ts=27, x0=165858036, x1=758827286
B, tp=27, ts=27, x0=244962547, x1=619728264
B, tp=27, ts=27, x0=552122032, x1=150907717
B, tp=27, ts=27, x0=830739522, x1=562798222
C, tp=27, ts=27, x0=109909665, x1=1000001
B, tp=27, ts=27, x0=345079857, x1=47817824
B, tp=27, ts=27, x0=127601888, x1=168332410
C, tp=27, ts=27, x0=601628420, x1=1000001
C, tp=27, ts=27, x0=129178280, x1=1000004
B, tp=27, ts=27, x0=575864057, x1=375490576
A, tp=27, ts=27, x0=301796906, x1=4
C, tp=27, ts=27, x0=856194360, x1=1000001
C, tp=27, ts=27, x0=150856956, x1=1000001
B, tp=27, ts=27, x0=229255737, x1=38450948
B, tp=27, ts=27, x0=9707616, x1=402382090
C, tp=27, ts=27, x0=255290590, x1=1000007
B, tp=27, ts=27, x0=144102014, x1=480265425
C, tp=27, ts=27, x0=386598247, x1=1000001
A, tp=27, ts=27, x0=754576232, x1=23
C, tp=27, ts=27, x0=3017613, x1=1000003
C, tp=27, ts=27, x0=886797032, x1=1000003
B, tp=27, ts=27, x0=349186002, x1=214547098
A, tp=27, ts=27, x0=270328695, x1=587405277
C, tp=27, ts=27, x0=679953003, x1=1000001
B, tp=27, ts=27, x0=25985853, x1=271316561
A, tp=27, ts=27, x0=338096156, x1=4
B, tp=27, ts=27, x0=679243063, x1=826300991
B, tp=27, ts=27, x0=9608280, x1=457644956
B, tp=27, ts=27, x0=633352897, x1=795360879
B, tp=27, ts=27, x0=784606691, x1=28394573
C, tp=27, ts=27, x0=926480282, x1=1000001
B, tp=27, ts=27, x0=815162898, x1=958140991
C, tp=27, ts=27, x0=374252067, x1=1000001
B, tp=27, ts=27, x0=218032048, x1=531840629
C, tp=27, ts=27, x0=681881050, x1=1000003
B, tp=27, ts=27, x0=414414509, x1=399708843
B, tp=27, ts=27, x0=46631701, x1=604532580
C, tp=27, ts=27, x0=688561629, x1=1000001
B, tp=27, ts=27, x0=635850185, x1=750877032
B, tp=27, ts=27, x0=389590255, x1=301863239
C, tp=27, ts=27, x0=622681939, x1=1000001
C, tp=27, ts=27, x0=129480781, x1=1000001
B, tp=27, ts=27, x0=965759090, x1=608812062
C, tp=27, ts=27, x0=378400179, x1=1000008
C, tp=27, ts=27, x0=296969323, x1=1000001
B, tp=27, ts=27, x0=251966798, x1=275536174
C, tp=27, ts=27, x0=442603637, x1=1000001
A, tp=27, ts=27, x0=242388588, x1=4
B, tp=27, ts=27, x0=114188334, x1=752622091
C, tp=27, ts=27, x0=801277996, x1=1000001
B, tp=27, ts=27, x0=44971295, x1=166732783
C, tp=27, ts=27, x0=582713434, x1=1000001
A, tp=27, ts=27, x0=282969770, x1=7
C, tp=27, ts=27, x0=15077681, x1=1000001
B, tp=27, ts=27, x0=282969770, x1=650441743
B, tp=27, ts=27, x0=37332513, x1=650578352
C, tp=27, ts=27, x0=865558891, x1=1000001
B, tp=27, ts=27, x0=30639213, x1=671281704
B, tp=27, ts=27, x0=242049707, x1=23955392
B, tp=27, ts=27, x0=326805827, x1=112819916
B, tp=27, ts=27, x0=1518922, x1=769621894
C, tp=27, ts=27, x0=577526368, x1=1000004
C, tp=27, ts=27, x0=926645263, x1=1000002
C, tp=27, ts=27, x0=891694142, x1=1000003
A, tp=27, ts=27, x0=685794085, x1=6
C, tp=27, ts=27, x0=294361974, x1=1000023
A, tp=27, ts=27, x0=557357986, x1=14
B, tp=27, ts=27, x0=454035134, x1=659202856
B, tp=27, ts=27, x0=936723335, x1=835481525
B, tp=27, ts=27, x0=127708858, x1=467224107
C, tp=27, ts=27, x0=19433538, x1=1000002
B, tp=27, ts=27, x0=11923596, x1=933849676
B, tp=27, ts=27, x0=497466720, x1=894570543
C, tp=27, ts=27, x0=80143783, x1=1000001
C, tp=27, ts=27, x0=239262852, x1=1000010
B, tp=27, ts=27, x0=549295564, x1=59339984
C, tp=27, ts=27, x0=136042375, x1=1000001
C, tp=27, ts=27, x0=211348537, x1=1000001
B, tp=27, ts=27, x0=868944614, x1=884788674
B, tp=27, ts=27, x0=304086235, x1=771165978
C, tp=27, ts=27, x0=180528341, x1=1000001
B, tp=27, ts=27, x0=727526318, x1=147620700
B, tp=27, ts=27, x0=274834077, x1=128504028
C, tp=27, ts=27, x0=19526073, x1=1000001
B, tp=27, ts=27, x0=604865053, x1=305960149
C, tp=27, ts=27, x0=955308096, x1=1000001
C, tp=27, ts=27, x0=194727846, x1=1000001
C, tp=27, ts=27, x0=428413133, x1=1000001
B, tp=27, ts=27, x0=562613250, x1=687259994
A, tp=27, ts=27, x0=143337334, x1=34
A, tp=27, ts=27, x0=119305228, x1=822060649
C, tp=27, ts=27, x0=419962623, x1=1000003
C, tp=27, ts=27, x0=544794779, x1=1000001
C, tp=27, ts=27, x0=807725658, x1=1000001
C, tp=27, ts=27, x0=993206206, x1=1000001
C, tp=27, ts=27, x0=394880865, x1=1000001
A, tp=27, ts=27, x0=718912759, x1=4
C, tp=27, ts=27, x0=242343082, x1=1000003
C, tp=27, ts=27, x0=496620739, x1=1000004
C, tp=27, ts=27, x0=505398496, x1=1000001
C, tp=27, ts=27, x0=141246030, x1=1000001
C, tp=27, ts=27, x0=412235402, x1=1000001
A, tp=27, ts=27, x0=353264368, x1=15
B, tp=27, ts=27, x0=306633310, x1=297569796
B, tp=27, ts=27, x0=380982294, x1=62511510
A, tp=27, ts=27, x0=530266416, x1=5
C, tp=27, ts=27, x0=594869746, x1=1000023
C, tp=27, ts=27, x0=876787165, x1=1000011
A, tp=27, ts=27, x0=174788510, x1=5
C, tp=27, ts=27, x0=727131247, x1=1000001
C, tp=27, ts=27, x0=509971519, x1=1000002
C, tp=27, ts=27, x0=255279052, x1=1000001
B, tp=27, ts=27, x0=867551240, x1=466488126
B, tp=27, ts=27, x0=836779617, x1=191893417
B, tp=27, ts=27, x0=923330757, x1=979943380
B, tp=27, ts=27, x0=831070781, x1=522720089
C, tp=27, ts=27, x0=224828481, x1=1000001
B, tp=27, ts=27, x0=263482605, x1=621260605
A, tp=27, ts=27, x0=453683025, x1=4
C, tp=27, ts=27, x0=962003359, x1=1000001
B, tp=27, ts=27, x0=411307888, x1=705021895
C, tp=27, ts=27, x0=674393303, x1=1000001
C, tp=27, ts=27, x0=118625813, x1=1000001
B, tp=27, ts=27, x0=75662577, x1=438513460
B, tp=27, ts=27, x0=591626801, x1=517548781
B, tp=27, ts=27, x0=910911027, x1=896556676
B, tp=27, ts=27, x0=5653617, x1=137646211
A, tp=27, ts=27, x0=656300739, x1=5
B, tp=27, ts=27, x0=856091664, x1=911008322
C, tp=27, ts=27, x0=498696141, x1=1000001
C, tp=27, ts=27, x0=430985623, x1=1000001
B, tp=27, ts=27, x0=49558132, x1=798090183
C, tp=27, ts=27, x0=213962632, x1=1000002
C, tp=27, ts=27, x0=122316504, x1=1000005
C, tp=27, ts=27, x0=78048002, x1=1000001
C, tp=27, ts=27, x0=794337350, x1=1000001
B, tp=27, ts=27, x0=167672391, x1=898108023
A, tp=27, ts=27, x0=405497778, x1=4
C, tp=27, ts=27, x0=277920302, x1=1000007
B, tp=27, ts=27, x0=343520893, x1=323688900
A, tp=27, ts=27, x0=942679567, x1=108
B, tp=27, ts=27, x0=942679567, x1=562816382
B, tp=27, ts=27, x0=260217025, x1=185990951
B, tp=27, ts=27, x0=525595275, x1=656769803
C, tp=27, ts=27, x0=108479844, x1=1000002
B, tp=27, ts=27, x0=6487211, x1=278080476
C, tp=27, ts=27, x0=695574500, x1=1000002
A, tp=27, ts=27, x0=86782927, x1=597434177
C, tp=27, ts=27, x0=467407720, x1=1000006
C, tp=27, ts=27, x0=714735612, x1=1000001
B, tp=27, ts=27, x0=773228291, x1=348345137
A, tp=27, ts=27, x0=380520703, x1=35
B, tp=27, ts=27, x0=814959479, x1=627519636
B, tp=27, ts=27, x0=60773999, x1=290509298
B, tp=27, ts=27, x0=981633711, x1=572574392
C, tp=27, ts=27, x0=226935076, x1=1000001
C, tp=27, ts=27, x0=242473248, x1=1000001
B, tp=27, ts=27, x0=423849099, x1=732813120
C, tp=27, ts=27, x0=420595525, x1=1000001
C, tp=27, ts=27, x0=996448070, x1=1000001
B, tp=27, ts=27, x0=491998842, x1=402426408
A, tp=27, ts=27, x0=635143103, x1=4
B, tp=27, ts=27, x0=635143103, x1=109825423
A, tp=27, ts=27, x0=879376515, x1=4
A, tp=27, ts=27, x0=341331632, x1=4
C, tp=27, ts=27, x0=475730580, x1=1000007
B, tp=27, ts=27, x0=341331632, x1=760124799
C, tp=27, ts=27, x0=984730188, x1=1000012
B, tp=27, ts=27, x0=957610152, x1=178017936
A, tp=27, ts=27, x0=104443326, x1=4
C, tp=27, ts=27, x0=234719277, x1=1000002
B, tp=27, ts=27, x0=793151938, x1=141298696
B, tp=27, ts=27, x0=470596761, x1=192878825
C, tp=27, ts=27, x0=223867470, x1=1000001
C, tp=27, ts=27, x0=523673181, x1=1000001
B, tp=27, ts=27, x0=778677271, x1=714634663
C, tp=27, ts=27, x0=356129952, x1=1000001
B, tp=27, ts=27, x0=48022433, x1=342719778
B, tp=27, ts=27, x0=759292269, x1=663369385
B, tp=27, ts=27, x0=886845538, x1=680360168
B, tp=27, ts=27, x0=168472787, x1=211738753
B, tp=27, ts=27, x0=28200432, x1=17017340
B, tp=27, ts=27, x0=342251056, x1=751446741
C, tp=27, ts=27, x0=16170810, x1=1000001
C, tp=27, ts=27, x0=566557117, x1=1000001
B, tp=27, ts=27, x0=956530264, x1=261342037
B, tp=27, ts=27, x0=75588070, x1=15534479
B, tp=27, ts=27, x0=447303224, x1=480865245
C, tp=27, ts=27, x0=622360800, x1=1000002
B, tp=27, ts=27, x0=864024719, x1=982870791
B, tp=27, ts=27, x0=499579182, x1=758020515
C, tp=27, ts=27, x0=867190522, x1=1000032
C, tp=27, ts=27, x0=366614056, x1=1000003
B, tp=27, ts=27, x0=994568283, x1=336327435
B, tp=27, ts=27, x0=492038918, x1=240525941
B, tp=27, ts=27, x0=497122321, x1=204761964
B, tp=27, ts=27, x0=287068245, x1=718030326
B, tp=27, ts=27, x0=655516987, x1=170551847
B, tp=27, ts=27, x0=9988838, x1=394433449
C, tp=27, ts=27, x0=900121250, x1=1000001
C, tp=27, ts=27, x0=209878944, x1=1000004
C, tp=27, ts=27, x0=109544391, x1=1000002
B, tp=27, ts=27, x0=882784588, x1=21218578
B, tp=27, ts=27, x0=689372950, x1=32446123
A, tp=27, ts=27, x0=519081307, x1=29
B, tp=27, ts=27, x0=497045562, x1=559505372
A, tp=27, ts=27, x0=364707964, x1=18
C, tp=27, ts=27, x0=218419024, x1=1000001
B, tp=27, ts=27, x0=9267783, x1=211926693
B, tp=27, ts=27, x0=482222646, x1=193475031
C, tp=27, ts=27, x0=201420489, x1=1000001
B, tp=27, ts=27, x0=950825805, x1=451833983
C, tp=27, ts=27, x0=642167050, x1=1000004
B, tp=27, ts=27, x0=797590439, x1=686842884
B, tp=27, ts=27, x0=450973879, x1=432835509
C, tp=27, ts=27, x0=931101697, x1=1000002
C, tp=27, ts=27, x0=319714283, x1=1000006
C, tp=27, ts=27, x0=13613231, x1=1000004
C, tp=27, ts=27, x0=923332337, x1=1000001
B, tp=27, ts=27, x0=440878214, x1=859643453
B, tp=27, ts=27, x0=826218400, x1=758427868
A, tp=27, ts=27, x0=461965324, x1=4
C, tp=27, ts=27, x0=97596479, x1=1000001
A, tp=27, ts=27, x0=110032541, x1=4
C, tp=27, ts=27, x0=822223345, x1=1000003
A, tp=27, ts=27, x0=276187893, x1=500415295
C, tp=27, ts=27, x0=484131073, x1=1000001
B, tp=27, ts=27, x0=981814223, x1=222647333
B, tp=27, ts=27, x0=470953297, x1=97648704
B, tp=27, ts=27, x0=71398558, x1=322878161
C, tp=27, ts=27, x0=474713001, x1=1000001
B, tp=27, ts=27, x0=291836556, x1=388531114
B, tp=27, ts=27, x0=529473707, x1=27550561
B, tp=27, ts=27, x0=106950173, x1=947888914
B, tp=27, ts=27, x0=168524684, x1=560186511
B, tp=27, ts=27, x0=150251037, x1=447940883
A, tp=27, ts=27, x0=273358540, x1=42
C, tp=27, ts=27, x0=588970946, x1=1000018
C, tp=27, ts=27, x0=247879871, x1=1000002
C, tp=27, ts=27, x0=887851493, x1=1000001
B, tp=27, ts=27, x0=357316143, x1=19043713
B, tp=27, ts=27, x0=3517807, x1=571070117
C, tp=27, ts=27, x0=186977341, x1=1000002
C, tp=27, ts=27, x0=16647642, x1=1000001
C, tp=27, ts=27, x0=342139504, x1=1000001
B, tp=27, ts=27, x0=504402397, x1=922092456
B, tp=27, ts=27, x0=805386810, x1=914330633
B, tp=27, ts=27, x0=138987598, x1=368943608
A, tp=27, ts=27, x0=659149132, x1=4
B, tp=27, ts=27, x0=449648671, x1=844814489
B, tp=27, ts=27, x0=411784834, x1=604984954
C, tp=27, ts=27, x0=137923106, x1=1000004
B, tp=27, ts=27, x0=494549012, x1=782031206
B, tp=27, ts=27, x0=941111914, x1=966793948
A, tp=27, ts=27, x0=684874420, x1=56
B, tp=27, ts=27, x0=206988492, x1=793690198
B, tp=27, ts=27, x0=912254307, x1=291994189
A, tp=27, ts=27, x0=542040881, x1=4
C, tp=27, ts=27, x0=579068139, x1=1000001
C, tp=27, ts=27, x0=234930564, x1=1000001
C, tp=27, ts=27, x0=487071419, x1=1000001
B, tp=27, ts=27, x0=542040881, x1=193720483
B, tp=27, ts=27, x0=72569402, x1=164979637
B, tp=27, ts=27, x0=460641304, x1=325870020
B, tp=27, ts=27, x0=797057924, x1=172302974
C, tp=27, ts=27, x0=999201116, x1=1000001
B, tp=27, ts=27, x0=676271146, x1=480265164
C, tp=27, ts=27, x0=716563828, x1=1000001
C, tp=27, ts=27, x0=272292627, x1=1000001
C, tp=27, ts=27, x0=447450787, x1=1000002
B, tp=27, ts=27, x0=529106215, x1=289151209
C, tp=27, ts=27, x0=139586520, x1=1000001
B, tp=27, ts=27, x0=101139525, x1=36672871
B, tp=27, ts=27, x0=201128769, x1=270840063
B, tp=27, ts=27, x0=701887274, x1=589557713
C, tp=27, ts=27, x0=436478383, x1=1000001
C, tp=27, ts=27, x0=205945016, x1=1000001
A, tp=27, ts=27, x0=96750719, x1=54
C, tp=27, ts=27, x0=990765885, x1=1000001
C, tp=27, ts=27, x0=993165702, x1=1000043
B, tp=27, ts=27, x0=96750719, x1=101931728
B, tp=27, ts=27, x0=350622406, x1=846023324
C, tp=27, ts=27, x0=337711213, x1=1000022
C, tp=27, ts=27, x0=169056118, x1=1000001
C, tp=27, ts=27, x0=543667044, x1=1000001
B, tp=27, ts=27, x0=280042323, x1=690627581
B, tp=27, ts=27, x0=754280389, x1=509947764
B, tp=27, ts=27, x0=419067307, x1=907490169
B, tp=27, ts=27, x0=189782311, x1=883068495
B, tp=27, ts=27, x0=113662015, x1=847092172
C, tp=27, ts=27, x0=158870931, x1=1000001
A, tp=27, ts=27, x0=758687772, x1=178
C, tp=27, ts=27, x0=66543801, x1=1000001
B, tp=27, ts=27, x0=758687772, x1=664155985
C, tp=27, ts=27, x0=624604456, x1=1000001
B, tp=27, ts=27, x0=99003385, x1=708966652
B, tp=27, ts=27, x0=512662407, x1=632888054
B, tp=27, ts=27, x0=188897724, x1=652583894
C, tp=27, ts=27, x0=732438146, x1=1000079
B, tp=27, ts=27, x0=120138302, x1=381307349
C, tp=27, ts=27, x0=352937802, x1=1000001
A, tp=27, ts=27, x0=433244921, x1=5
C, tp=27, ts=27, x0=773909738, x1=1000001
B, tp=27, ts=27, x0=611746704, x1=839377108
C, tp=27, ts=27, x0=510962559, x1=1000003
B, tp=27, ts=27, x0=421103981, x1=286055535
C, tp=27, ts=27, x0=944937837, x1=1000001
C, tp=27, ts=27, x0=147682381, x1=1000001
B, tp=27, ts=27, x0=125883822, x1=81142002
C, tp=27, ts=27, x0=711215893, x1=1000002
B, tp=27, ts=27, x0=576192101, x1=943465484
C, tp=27, ts=27, x0=181700457, x1=1000001
C, tp=27, ts=27, x0=486708646, x1=1000008
A, tp=27, ts=27, x0=521049968, x1=467518038
C, tp=27, ts=27, x0=779449215, x1=1000001
B, tp=27, ts=27, x0=8673537, x1=965058027
C, tp=27, ts=27, x0=985080718, x1=1000001
C, tp=27, ts=27, x0=210072491, x1=1000002
A, tp=27, ts=27, x0=883340896, x1=14
B, tp=27, ts=27, x0=364851572, x1=72095503
C, tp=27, ts=27, x0=844358860, x1=1000001
A, tp=27, ts=27, x0=949894461, x1=4
B, tp=27, ts=27, x0=924868053, x1=570267064
B, tp=27, ts=27, x0=683718841, x1=326217422
B, tp=27, ts=27, x0=738341102, x1=890136034
C, tp=27, ts=27, x0=568804414, x1=1000001
B, tp=27, ts=27, x0=617938000, x1=801620437
B, tp=27, ts=27, x0=230528610, x1=475277690
B, tp=27, ts=27, x0=576835059, x1=96016881
C, tp=27, ts=27, x0=184015952, x1=1000001
C, tp=27, ts=27, x0=383534084, x1=1000001
C, tp=27, ts=27, x0=599768561, x1=1000001
C, tp=27, ts=27, x0=17402469, x1=1000001
C, tp=27, ts=27, x0=122530916, x1=1000002
A, tp=27, ts=27, x0=430557646, x1=248
C, tp=27, ts=27, x0=944274946, x1=1000004
C, tp=27, ts=27, x0=926248346, x1=1000001
C, tp=27, ts=27, x0=18115918, x1=1000001
C, tp=27, ts=27, x0=316060969, x1=1000001
C, tp=27, ts=27, x0=25215348, x1=1000001
B, tp=27, ts=27, x0=464955420, x1=9553584
C, tp=27, ts=27, x0=199233115, x1=1000001
C, tp=27, ts=27, x0=203561629, x1=1000001
B, tp=27, ts=27, x0=203836875, x1=913927973
C, tp=27, ts=27, x0=451557345, x1=1000001
B, tp=27, ts=27, x0=767400228, x1=563265556
B, tp=27, ts=27, x0=69934976, x1=902301151
C, tp=27, ts=27, x0=124500961, x1=1000001
C, tp=27, ts=27, x0=631386292, x1=1000001
C, tp=27, ts=27, x0=676948492, x1=1000007
A, tp=27, ts=27, x0=942858866, x1=688756493
B, tp=27, ts=27, x0=655213025, x1=855960971
C, tp=27, ts=27, x0=439309280, x1=1000003
B, tp=27, ts=27, x0=200845807, x1=149076145
B, tp=27, ts=27, x0=476253881, x1=90058788
A, tp=27, ts=27, x0=278287673, x1=405937243
C, tp=27, ts=27, x0=857019393, x1=1000001
