C, tp=0, ts=0, x0=373321178, x1=1000005
B, tp=30, ts=30, x0=1, x1=549800448
C, tp=30, ts=30, x0=898537294, x1=1000001
B, tp=30, ts=30, x0=4, x1=449534251
B, tp=30, ts=30, x0=1, x1=351563687
C, tp=30, ts=30, x0=617288502, x1=1000001
C, tp=30, ts=30, x0=304946465, x1=1000002
C, tp=30, ts=30, x0=836315878, x1=1000001
C, tp=30, ts=30, x0=181208803, x1=1000003
B, tp=30, ts=30, x0=13, x1=484015056
B, tp=30, ts=30, x0=2, x1=249676361
B, tp=30, ts=30, x0=8, x1=783152424
A, tp=30, ts=30, x0=403816362, x1=402932382
B, tp=30, ts=30, x0=1, x1=831793884
B, tp=30, ts=30, x0=2, x1=690646363
B, tp=30, ts=30, x0=42, x1=44512230
C, tp=30, ts=30, x0=569760876, x1=1000001
B, tp=30, ts=30, x0=3, x1=470503436
A, tp=30, ts=30, x0=620355629, x1=5
B, tp=30, ts=30, x0=1, x1=512955223
C, tp=30, ts=30, x0=351660919, x1=1000002
C, tp=30, ts=30, x0=223907125, x1=1000023
C, tp=30, ts=30, x0=734988584, x1=1000001
C, tp=30, ts=30, x0=267264305, x1=1000006
B, tp=30, ts=30, x0=1, x1=972533506
C, tp=30, ts=30, x0=123414111, x1=1000001
C, tp=30, ts=30, x0=163994171, x1=1000003
C, tp=30, ts=30, x0=757012524, x1=1000003
B, tp=30, ts=30, x0=1, x1=158191319
C, tp=30, ts=30, x0=250407435, x1=1000002
C, tp=30, ts=30, x0=688885089, x1=1000001
B, tp=30, ts=30, x0=2, x1=826910550
B, tp=30, ts=30, x0=237, x1=855394452
C, tp=30, ts=30, x0=452046502, x1=1000001
C, tp=30, ts=30, x0=200935335, x1=1000008
C, tp=30, ts=30, x0=743886075, x1=1000002
B, tp=30, ts=30, x0=20, x1=541330567
C, tp=30, ts=30, x0=453676253, x1=1000007
C, tp=30, ts=30, x0=844449127, x1=1000001
C, tp=30, ts=30, x0=398928102, x1=1000001
B, tp=30, ts=30, x0=366, x1=843106709
B, tp=30, ts=30, x0=47188413, x1=859580539
B, tp=30, ts=30, x0=136, x1=949377988
B, tp=30, ts=30, x0=1, x1=845571193
C, tp=30, ts=30, x0=169451936, x1=1000001
B, tp=30, ts=30, x0=1, x1=94249166
C, tp=30, ts=30, x0=666436616, x1=1000002
B, tp=30, ts=30, x0=424, x1=447920072
B, tp=30, ts=30, x0=1, x1=762063533
A, tp=30, ts=30, x0=308246250, x1=16
B, tp=30, ts=30, x0=1, x1=182268111
C, tp=30, ts=30, x0=541878008, x1=1000001
B, tp=30, ts=30, x0=62283, x1=516857541
A, tp=30, ts=30, x0=899331957, x1=46
C, tp=30, ts=30, x0=791361939, x1=1000001
C, tp=30, ts=30, x0=335548772, x1=1000001
B, tp=30, ts=30, x0=3, x1=968269937
C, tp=30, ts=30, x0=962142333, x1=1000001
C, tp=30, ts=30, x0=445286998, x1=1000001
C, tp=30, ts=30, x0=714430428, x1=1000001
B, tp=30, ts=30, x0=1, x1=676665350
B, tp=30, ts=30, x0=108, x1=400803111
B, tp=30, ts=30, x0=1, x1=693443729
B, tp=30, ts=30, x0=1, x1=218675723
B, tp=30, ts=30, x0=2, x1=178286534
C, tp=30, ts=30, x0=670200990, x1=1000004
B, tp=30, ts=30, x0=8, x1=509358013
B, tp=30, ts=30, x0=4, x1=540727849
C, tp=30, ts=30, x0=540206355, x1=1000027
C, tp=30, ts=30, x0=252251293, x1=1000001
B, tp=30, ts=30, x0=2, x1=904023426
B, tp=30, ts=30, x0=3, x1=847877612
C, tp=30, ts=30, x0=768995357, x1=1000001
B, tp=30, ts=30, x0=1, x1=179191223
C, tp=30, ts=30, x0=580546881, x1=1000003
C, tp=30, ts=30, x0=270749895, x1=1000001
B, tp=30, ts=30, x0=1, x1=179756243
B, tp=30, ts=30, x0=2, x1=846083026
B, tp=30, ts=30, x0=1, x1=605387795
B, tp=30, ts=30, x0=15, x1=906007690
B, tp=30, ts=30, x0=2, x1=619064436
C, tp=30, ts=30, x0=60271021, x1=1000002
B, tp=30, ts=30, x0=160, x1=760642013
B, tp=30, ts=30, x0=2, x1=929861893
A, tp=30, ts=30, x0=287977663, x1=5
B, tp=30, ts=30, x0=976, x1=311307405
B, tp=30, ts=30, x0=26, x1=389825712
C, tp=30, ts=30, x0=659314615, x1=1000001
B, tp=30, ts=30, x0=173, x1=346278756
C, tp=30, ts=30, x0=91716313, x1=1000001
C, tp=30, ts=30, x0=523690667, x1=1000001
B, tp=30, ts=30, x0=1, x1=858926439
B, tp=30, ts=30, x0=2, x1=243433917
C, tp=30, ts=30, x0=319943580, x1=1000003
C, tp=30, ts=30, x0=245691191, x1=1000020
C, tp=30, ts=30, x0=727814398, x1=1000002
B, tp=30, ts=30, x0=1, x1=303945593
B, tp=30, ts=30, x0=5, x1=591972379
B, tp=30, ts=30, x0=2, x1=72221306
B, tp=30, ts=30, x0=1, x1=659175959
C, tp=30, ts=30, x0=644028695, x1=1000001
B, tp=30, ts=30, x0=1, x1=306581781
C, tp=30, ts=30, x0=139072294, x1=1000001
C, tp=30, ts=30, x0=625367418, x1=1000001
C, tp=30, ts=30, x0=436786635, x1=1000006
C, tp=30, ts=30, x0=905474804, x1=1000001
B, tp=30, ts=30, x0=11, x1=598665790
C, tp=30, ts=30, x0=994035730, x1=1000002
B, tp=30, ts=30, x0=27, x1=399402306
A, tp=30, ts=30, x0=789504995, x1=4
B, tp=30, ts=30, x0=1, x1=170711959
C, tp=30, ts=30, x0=679105169, x1=1000002
C, tp=30, ts=30, x0=799665647, x1=1000003
C, tp=30, ts=30, x0=782409515, x1=1000001
C, tp=30, ts=30, x0=205398425, x1=1000001
C, tp=30, ts=30, x0=147067366, x1=1000002
B, tp=30, ts=30, x0=3, x1=210722739
B, tp=30, ts=30, x0=1, x1=667631282
B, tp=30, ts=30, x0=34, x1=268147170
B, tp=30, ts=30, x0=1, x1=591320865
A, tp=30, ts=30, x0=551314994, x1=4
B, tp=30, ts=30, x0=1, x1=488840488
B, tp=30, ts=30, x0=16, x1=669273833
B, tp=30, ts=30, x0=1, x1=274986583
A, tp=30, ts=30, x0=22744096, x1=6
A, tp=30, ts=30, x0=398066842, x1=6
C, tp=30, ts=30, x0=809367321, x1=1000004
B, tp=30, ts=30, x0=1, x1=294636033
B, tp=30, ts=30, x0=1, x1=726285278
B, tp=30, ts=30, x0=1, x1=493565428
B, tp=30, ts=30, x0=1, x1=522045997
B, tp=30, ts=30, x0=19, x1=800384439
C, tp=30, ts=30, x0=976881286, x1=1000001
B, tp=30, ts=30, x0=57, x1=601461057
A, tp=30, ts=30, x0=139800912, x1=10
B, tp=30, ts=30, x0=185, x1=795269337
C, tp=30, ts=30, x0=68681379, x1=1000002
B, tp=30, ts=30, x0=15, x1=785451018
B, tp=30, ts=30, x0=21, x1=365804130
B, tp=30, ts=30, x0=4, x1=800198295
B, tp=30, ts=30, x0=1, x1=318638770
B, tp=30, ts=30, x0=13, x1=884543183
A, tp=30, ts=30, x0=784825031, x1=339263
C, tp=30, ts=30, x0=370385017, x1=1000001
B, tp=30, ts=30, x0=9, x1=5146620
B, tp=30, ts=30, x0=2, x1=19594109
B, tp=30, ts=30, x0=2, x1=952458471
C, tp=30, ts=30, x0=127481104, x1=1000010
C, tp=30, ts=30, x0=545354476, x1=1000001
C, tp=30, ts=30, x0=625960549, x1=1000001
C, tp=30, ts=30, x0=41912152, x1=1000002
B, tp=30, ts=30, x0=2, x1=555594516
B, tp=30, ts=30, x0=68, x1=341281640
B, tp=30, ts=30, x0=9, x1=910007502
B, tp=30, ts=30, x0=1, x1=613653952
C, tp=30, ts=30, x0=256637517, x1=1000001
A, tp=30, ts=30, x0=933133390, x1=4
C, tp=30, ts=30, x0=4898345, x1=1000001
C, tp=30, ts=30, x0=775343826, x1=1000001
B, tp=30, ts=30, x0=1, x1=43941856
B, tp=30, ts=30, x0=2, x1=458501709
B, tp=30, ts=30, x0=4, x1=936953689
A, tp=30, ts=30, x0=264213674, x1=5
C, tp=30, ts=30, x0=585670779, x1=1000001
B, tp=30, ts=30, x0=1, x1=349107240
B, tp=30, ts=30, x0=63, x1=398024317
C, tp=30, ts=30, x0=214937317, x1=1000001
C, tp=30, ts=30, x0=540129810, x1=1000001
B, tp=30, ts=30, x0=1, x1=348889853
B, tp=30, ts=30, x0=1, x1=609187766
A, tp=30, ts=30, x0=283225541, x1=13
B, tp=30, ts=30, x0=30, x1=714861080
B, tp=30, ts=30, x0=9, x1=949526510
B, tp=30, ts=30, x0=2, x1=715116530
B, tp=30, ts=30, x0=103, x1=933723765
B, tp=30, ts=30, x0=2, x1=736885067
B, tp=30, ts=30, x0=1, x1=609653063
B, tp=30, ts=30, x0=42, x1=237041490
B, tp=30, ts=30, x0=2, x1=514806345
B, tp=30, ts=30, x0=10, x1=827521390
B, tp=30, ts=30, x0=42, x1=716253909
C, tp=30, ts=30, x0=758202641, x1=1000001
B, tp=30, ts=30, x0=2, x1=398948198
B, tp=30, ts=30, x0=1, x1=730441717
A, tp=30, ts=30, x0=213359213, x1=4
C, tp=30, ts=30, x0=524963609, x1=1000013
B, tp=30, ts=30, x0=4, x1=685272035
B, tp=30, ts=30, x0=2, x1=318836897
C, tp=30, ts=30, x0=417624569, x1=1000001
B, tp=30, ts=30, x0=1, x1=281148464
C, tp=30, ts=30, x0=574738003, x1=1000001
B, tp=30, ts=30, x0=1, x1=769966905
B, tp=30, ts=30, x0=2, x1=148162921
C, tp=30, ts=30, x0=363900157, x1=1000001
B, tp=30, ts=30, x0=2, x1=524385453
B, tp=30, ts=30, x0=5, x1=648868176
C, tp=30, ts=30, x0=650058890, x1=1000001
C, tp=30, ts=30, x0=427690757, x1=1000004
C, tp=30, ts=30, x0=275135134, x1=1000002
C, tp=30, ts=30, x0=22876511, x1=1000001
C, tp=30, ts=30, x0=388784480, x1=1000001
B, tp=30, ts=30, x0=1, x1=782187553
C, tp=30, ts=30, x0=217623713, x1=1000001
C, tp=30, ts=30, x0=274901110, x1=1000001
A, tp=30, ts=30, x0=694001276, x1=4
B, tp=30, ts=30, x0=83, x1=794214364
C, tp=30, ts=30, x0=125081042, x1=1000001
C, tp=30, ts=30, x0=348525927, x1=1000002
A, tp=30, ts=30, x0=207544202, x1=4
B, tp=30, ts=30, x0=67, x1=601212221
B, tp=30, ts=30, x0=4, x1=397315822
C, tp=30, ts=30, x0=526722914, x1=1000001
C, tp=30, ts=30, x0=278756523, x1=1000004
C, tp=30, ts=30, x0=872337246, x1=1000009
B, tp=30, ts=30, x0=1, x1=581269373
B, tp=30, ts=30, x0=3, x1=168650664
B, tp=30, ts=30, x0=15, x1=239315864
C, tp=30, ts=30, x0=157333602, x1=1000005
B, tp=30, ts=30, x0=4615, x1=408028992
A, tp=30, ts=30, x0=246889172, x1=4
B, tp=30, ts=30, x0=23, x1=132271645
B, tp=30, ts=30, x0=4, x1=590123257
A, tp=30, ts=30, x0=481906393, x1=4
B, tp=30, ts=30, x0=1, x1=459431117
B, tp=30, ts=30, x0=3, x1=557722370
B, tp=30, ts=30, x0=1, x1=613300502
B, tp=30, ts=30, x0=2, x1=446109849
B, tp=30, ts=30, x0=2, x1=183934565
C, tp=30, ts=30, x0=352392076, x1=1000001
B, tp=30, ts=30, x0=3, x1=923842933
C, tp=30, ts=30, x0=340548812, x1=1000001
B, tp=30, ts=30, x0=20, x1=982056914
C, tp=30, ts=30, x0=515251177, x1=1000021
B, tp=30, ts=30, x0=1, x1=517546544
B, tp=30, ts=30, x0=2, x1=624087781
B, tp=30, ts=30, x0=1, x1=682312298
B, tp=30, ts=30, x0=45, x1=177545000
B, tp=30, ts=30, x0=24, x1=457398564
B, tp=30, ts=30, x0=1, x1=11116984
C, tp=30, ts=30, x0=917116599, x1=1000003
C, tp=30, ts=30, x0=902872160, x1=1000001
C, tp=30, ts=30, x0=107971399, x1=1000001
C, tp=30, ts=30, x0=982412269, x1=1000001
B, tp=30, ts=30, x0=1, x1=92984787
B, tp=30, ts=30, x0=3, x1=274801082
B, tp=30, ts=30, x0=1, x1=556500496
B, tp=30, ts=30, x0=5, x1=330415836
B, tp=30, ts=30, x0=7, x1=423797756
C, tp=30, ts=30, x0=84253879, x1=1000001
B, tp=30, ts=30, x0=2, x1=347447769
B, tp=30, ts=30, x0=2, x1=724693359
B, tp=30, ts=30, x0=1, x1=574287743
B, tp=30, ts=30, x0=96455, x1=119559557
B, tp=30, ts=30, x0=1, x1=31786240
A, tp=30, ts=30, x0=628875164, x1=101
B, tp=30, ts=30, x0=14, x1=105690816
C, tp=30, ts=30, x0=788530917, x1=1000002
B, tp=30, ts=30, x0=1, x1=891214737
C, tp=30, ts=30, x0=26844548, x1=1000002
C, tp=30, ts=30, x0=791269158, x1=1000001
C, tp=30, ts=30, x0=393180674, x1=1000003
C, tp=30, ts=30, x0=981386429, x1=1000001
B, tp=30, ts=30, x0=1, x1=342434019
B, tp=30, ts=30, x0=1, x1=614529604
C, tp=30, ts=30, x0=244138996, x1=1000001
C, tp=30, ts=30, x0=885651112, x1=1000003
B, tp=30, ts=30, x0=19, x1=502559555
C, tp=30, ts=30, x0=11796084, x1=1000001
B, tp=30, ts=30, x0=348, x1=939531861
B, tp=30, ts=30, x0=59, x1=80941898
C, tp=30, ts=30, x0=31923655, x1=1000003
C, tp=30, ts=30, x0=579833565, x1=1000002
C, tp=30, ts=30, x0=180760081, x1=1000001
C, tp=30, ts=30, x0=991907245, x1=1000004
B, tp=30, ts=30, x0=7, x1=650405827
B, tp=30, ts=30, x0=26, x1=291689744
A, tp=30, ts=30, x0=731909856, x1=5
B, tp=30, ts=30, x0=1, x1=806674821
C, tp=30, ts=30, x0=915533354, x1=1000001
B, tp=30, ts=30, x0=16, x1=546439356
B, tp=30, ts=30, x0=1, x1=564162270
B, tp=30, ts=30, x0=80, x1=188424825
C, tp=30, ts=30, x0=228849217, x1=1000002
B, tp=30, ts=30, x0=265, x1=532694277
B, tp=30, ts=30, x0=1, x1=755631787
B, tp=30, ts=30, x0=4, x1=395347360
B, tp=30, ts=30, x0=24, x1=81380126
B, tp=30, ts=30, x0=31, x1=260064933
C, tp=30, ts=30, x0=577956968, x1=1000001
C, tp=30, ts=30, x0=661766170, x1=1000006
C, tp=30, ts=30, x0=547556521, x1=1000001
B, tp=30, ts=30, x0=1, x1=160935110
C, tp=30, ts=30, x0=219105625, x1=1000002
C, tp=30, ts=30, x0=892023914, x1=1000001
B, tp=30, ts=30, x0=27, x1=189856243
B, tp=30, ts=30, x0=36647, x1=862905081
B, tp=30, ts=30, x0=2, x1=384763059
A, tp=30, ts=30, x0=343683738, x1=4
B, tp=30, ts=30, x0=2, x1=288752643
C, tp=30, ts=30, x0=264665799, x1=1000028
A, tp=30, ts=30, x0=691011656, x1=4
C, tp=30, ts=30, x0=39630916, x1=1000002
C, tp=30, ts=30, x0=560685807, x1=1000009
B, tp=30, ts=30, x0=1, x1=650394288
C, tp=30, ts=30, x0=942762018, x1=1000001
C, tp=30, ts=30, x0=333909688, x1=1000002
C, tp=30, ts=30, x0=584225043, x1=1000001
B, tp=30, ts=30, x0=1, x1=502970142
B, tp=30, ts=30, x0=2, x1=957774858
B, tp=30, ts=30, x0=3, x1=987631978
C, tp=30, ts=30, x0=900213908, x1=1000001
B, tp=30, ts=30, x0=1, x1=930428035
B, tp=30, ts=30, x0=2, x1=539475044
C, tp=30, ts=30, x0=610562775, x1=1000001
A, tp=30, ts=30, x0=138285588, x1=6
B, tp=30, ts=30, x0=6937, x1=708841625
C, tp=30, ts=30, x0=682292844, x1=1000007
B, tp=30, ts=30, x0=1, x1=305359910
C, tp=30, ts=30, x0=824870864, x1=1000002
B, tp=30, ts=30, x0=6, x1=595034160
C, tp=30, ts=30, x0=358143175, x1=1000005
A, tp=30, ts=30, x0=970320532, x1=62
B, tp=30, ts=30, x0=3, x1=929862758
C, tp=30, ts=30, x0=220324637, x1=1000001
C, tp=30, ts=30, x0=438032802, x1=1000001
C, tp=30, ts=30, x0=243687782, x1=1000001
B, tp=30, ts=30, x0=1, x1=766876054
B, tp=30, ts=30, x0=632, x1=474137736
C, tp=30, ts=30, x0=889785403, x1=1000001
B, tp=30, ts=30, x0=351, x1=962998559
C, tp=30, ts=30, x0=972033615, x1=1000001
B, tp=30, ts=30, x0=5, x1=391599941
C, tp=30, ts=30, x0=55336155, x1=1000007
A, tp=30, ts=30, x0=29367917, x1=4
A, tp=30, ts=30, x0=68602434, x1=4
B, tp=30, ts=30, x0=4, x1=820026994
C, tp=30, ts=30, x0=808768998, x1=1000012
C, tp=30, ts=30, x0=34945903, x1=1000006
B, tp=30, ts=30, x0=13, x1=856764834
B, tp=30, ts=30, x0=1, x1=953946486
B, tp=30, ts=30, x0=9, x1=77050805
B, tp=30, ts=30, x0=1, x1=642803831
B, tp=30, ts=30, x0=7, x1=890079127
B, tp=30, ts=30, x0=1, x1=659891822
A, tp=30, ts=30, x0=365961174, x1=4
B, tp=30, ts=30, x0=1, x1=874781521
B, tp=30, ts=30, x0=1, x1=592269374
>WATERMARK 30<
B, tp=31, ts=31, x0=4, x1=15069128
C, tp=31, ts=31, x0=340145609, x1=142733213
C, tp=31, ts=31, x0=139620477, x1=284901317
B, tp=31, ts=31, x0=5, x1=66135314
B, tp=31, ts=31, x0=6, x1=561815121
B, tp=31, ts=31, x0=5, x1=120107917
B, tp=31, ts=31, x0=26, x1=71686052
B, tp=31, ts=31, x0=5, x1=925135433
A, tp=31, ts=31, x0=207546127, x1=5
C, tp=31, ts=31, x0=419798063, x1=847272453
C, tp=31, ts=31, x0=677860343, x1=778479526
C, tp=31, ts=31, x0=411923633, x1=681294623
B, tp=31, ts=31, x0=13, x1=59945267
C, tp=31, ts=31, x0=605887004, x1=111650265
B, tp=31, ts=31, x0=4, x1=559543961
C, tp=31, ts=31, x0=919134798, x1=393159820
C, tp=31, ts=31, x0=46006152, x1=982655810
C, tp=31, ts=31, x0=891503341, x1=183780249
C, tp=31, ts=31, x0=59689941, x1=290468450
B, tp=31, ts=31, x0=478072185, x1=664111552
B, tp=31, ts=31, x0=74, x1=954145928
C, tp=31, ts=31, x0=871226228, x1=978404417
C, tp=31, ts=31, x0=267411411, x1=949179358
B, tp=31, ts=31, x0=15, x1=592752360
C, tp=31, ts=31, x0=105752624, x1=325910657
C, tp=31, ts=31, x0=826405546, x1=1000001
B, tp=31, ts=31, x0=4, x1=859529060
C, tp=31, ts=31, x0=606887821, x1=1000001
B, tp=31, ts=31, x0=147, x1=83672574
C, tp=31, ts=31, x0=36799922, x1=1000001
B, tp=31, ts=31, x0=6, x1=281158703
B, tp=31, ts=31, x0=4, x1=169063013
A, tp=31, ts=31, x0=666988034, x1=41
B, tp=31, ts=31, x0=83, x1=398508636
B, tp=31, ts=31, x0=4, x1=270796692
B, tp=31, ts=31, x0=9, x1=842503902
B, tp=31, ts=31, x0=5, x1=127913406
B, tp=31, ts=31, x0=4, x1=978967252
B, tp=31, ts=31, x0=5, x1=269255389
B, tp=31, ts=31, x0=14, x1=881499994
B, tp=31, ts=31, x0=9, x1=181331789
B, tp=31, ts=31, x0=6, x1=763740817
B, tp=31, ts=31, x0=24, x1=611311945
C, tp=31, ts=31, x0=19102498, x1=1000001
C, tp=31, ts=31, x0=108307513, x1=1000001
B, tp=31, ts=31, x0=4, x1=434641592
C, tp=31, ts=31, x0=572185044, x1=1000008
C, tp=31, ts=31, x0=846589712, x1=1000001
C, tp=31, ts=31, x0=449984964, x1=1000001
C, tp=31, ts=31, x0=501533471, x1=1000003
C, tp=31, ts=31, x0=970448749, x1=1000001
C, tp=31, ts=31, x0=333869183, x1=1000001
B, tp=31, ts=31, x0=492259546, x1=798022472
A, tp=31, ts=31, x0=753796920, x1=31
B, tp=31, ts=31, x0=4, x1=419604537
B, tp=31, ts=31, x0=5, x1=657593368
C, tp=31, ts=31, x0=907553642, x1=1000001
C, tp=31, ts=31, x0=553056024, x1=1000001
C, tp=31, ts=31, x0=129513821, x1=1000005
C, tp=31, ts=31, x0=846296827, x1=1000018
C, tp=31, ts=31, x0=155640573, x1=1000001
B, tp=31, ts=31, x0=4, x1=602424676
B, tp=31, ts=31, x0=4, x1=253025595
C, tp=31, ts=31, x0=881124352, x1=1000010
B, tp=31, ts=31, x0=9, x1=978959073
A, tp=31, ts=31, x0=550075576, x1=4
B, tp=31, ts=31, x0=15, x1=647541967
C, tp=31, ts=31, x0=383195053, x1=1000001
C, tp=31, ts=31, x0=930799472, x1=1000002
B, tp=31, ts=31, x0=4, x1=62761517
B, tp=31, ts=31, x0=357511740, x1=278660468
B, tp=31, ts=31, x0=64, x1=728904708
B, tp=31, ts=31, x0=27, x1=501685248
C, tp=31, ts=31, x0=200084403, x1=1000001
B, tp=31, ts=31, x0=6, x1=84126675
C, tp=31, ts=31, x0=64119804, x1=1000001
C, tp=31, ts=31, x0=770146501, x1=1000001
C, tp=31, ts=31, x0=100699673, x1=1000001
C, tp=31, ts=31, x0=579980506, x1=1000002
B, tp=31, ts=31, x0=7, x1=229253203
B, tp=31, ts=31, x0=46, x1=895659509
B, tp=31, ts=31, x0=4, x1=48548265
B, tp=31, ts=31, x0=13, x1=840556134
A, tp=31, ts=31, x0=695781648, x1=4
C, tp=31, ts=31, x0=254973156, x1=1000001
C, tp=31, ts=31, x0=877132946, x1=1000002
C, tp=31, ts=31, x0=911178869, x1=1000001
B, tp=31, ts=31, x0=5, x1=589013107
B, tp=31, ts=31, x0=5, x1=514430193
B, tp=31, ts=31, x0=4, x1=640346756
B, tp=31, ts=31, x0=4, x1=622568532
B, tp=31, ts=31, x0=4, x1=503224954
C, tp=31, ts=31, x0=470334763, x1=1000001
A, tp=31, ts=31, x0=122856655, x1=33
C, tp=31, ts=31, x0=911833753, x1=1000001
B, tp=31, ts=31, x0=77853, x1=87590666
C, tp=31, ts=31, x0=998258629, x1=1000001
C, tp=31, ts=31, x0=897116890, x1=1000001
B, tp=31, ts=31, x0=55, x1=81873008
C, tp=31, ts=31, x0=82375313, x1=1000002
C, tp=31, ts=31, x0=107896063, x1=1000002
B, tp=31, ts=31, x0=4, x1=685308639
B, tp=31, ts=31, x0=4, x1=689011072
B, tp=31, ts=31, x0=4, x1=552242431
C, tp=31, ts=31, x0=812249551, x1=1000001
C, tp=31, ts=31, x0=256439841, x1=1000001
B, tp=31, ts=31, x0=4, x1=372444817
B, tp=31, ts=31, x0=4, x1=936488655
B, tp=31, ts=31, x0=9, x1=23256172
C, tp=31, ts=31, x0=452277329, x1=1000001
A, tp=31, ts=31, x0=90256232, x1=485
C, tp=31, ts=31, x0=981392344, x1=1000002
B, tp=31, ts=31, x0=137, x1=543796934
B, tp=31, ts=31, x0=4, x1=53653627
B, tp=31, ts=31, x0=235306375, x1=942154479
C, tp=31, ts=31, x0=23037954, x1=1000001
B, tp=31, ts=31, x0=4, x1=631760758
B, tp=31, ts=31, x0=5, x1=950291687
C, tp=31, ts=31, x0=899459751, x1=1000006
B, tp=31, ts=31, x0=6, x1=270660725
C, tp=31, ts=31, x0=46408426, x1=1000004
B, tp=31, ts=31, x0=4, x1=878469474
B, tp=31, ts=31, x0=13, x1=642679022
B, tp=31, ts=31, x0=8, x1=856938195
C, tp=31, ts=31, x0=868053199, x1=1000001
B, tp=31, ts=31, x0=339263, x1=61757386
C, tp=31, ts=31, x0=98350627, x1=1000005
C, tp=31, ts=31, x0=332154587, x1=1000001
B, tp=31, ts=31, x0=22925829, x1=698542723
B, tp=31, ts=31, x0=4, x1=728682954
B, tp=31, ts=31, x0=380, x1=56811995
C, tp=31, ts=31, x0=779203325, x1=1000001
C, tp=31, ts=31, x0=204017818, x1=1000001
C, tp=31, ts=31, x0=883458531, x1=1000001
B, tp=31, ts=31, x0=10, x1=81571703
B, tp=31, ts=31, x0=290045620, x1=245844328
C, tp=31, ts=31, x0=416655725, x1=1000001
A, tp=31, ts=31, x0=177004795, x1=5
B, tp=31, ts=31, x0=11, x1=358224998
C, tp=31, ts=31, x0=6963075, x1=1000011
C, tp=31, ts=31, x0=605322204, x1=1000003
C, tp=31, ts=31, x0=142051830, x1=1000001
B, tp=31, ts=31, x0=5, x1=429494045
C, tp=31, ts=31, x0=893666552, x1=1000001
B, tp=31, ts=31, x0=14, x1=409709440
C, tp=31, ts=31, x0=720717883, x1=1000001
B, tp=31, ts=31, x0=4, x1=22508306
C, tp=31, ts=31, x0=886564346, x1=1000002
C, tp=31, ts=31, x0=15799627, x1=1000002
A, tp=31, ts=31, x0=100531368, x1=42
C, tp=31, ts=31, x0=912904851, x1=1000002
C, tp=31, ts=31, x0=228502133, x1=1000011
C, tp=31, ts=31, x0=741911290, x1=1000001
B, tp=31, ts=31, x0=4, x1=319411441
B, tp=31, ts=31, x0=42, x1=669228348
B, tp=31, ts=31, x0=5, x1=34507998
C, tp=31, ts=31, x0=644690936, x1=1000002
B, tp=31, ts=31, x0=30, x1=606180285
B, tp=31, ts=31, x0=4, x1=653743662
B, tp=31, ts=31, x0=6, x1=883738589
C, tp=31, ts=31, x0=640782010, x1=1000002
C, tp=31, ts=31, x0=850029556, x1=1000002
C, tp=31, ts=31, x0=942935512, x1=1000001
C, tp=31, ts=31, x0=859051515, x1=1000004
B, tp=31, ts=31, x0=513509383, x1=894868352
B, tp=31, ts=31, x0=4, x1=605208686
A, tp=31, ts=31, x0=559919970, x1=21
C, tp=31, ts=31, x0=487224199, x1=1000001
C, tp=31, ts=31, x0=15975586, x1=1000001
C, tp=31, ts=31, x0=960085162, x1=1000001
C, tp=31, ts=31, x0=236311527, x1=1000001
B, tp=31, ts=31, x0=8, x1=960640926
A, tp=31, ts=31, x0=13657583, x1=4
B, tp=31, ts=31, x0=4, x1=454696263
B, tp=31, ts=31, x0=10, x1=291919229
B, tp=31, ts=31, x0=65802, x1=740880413
C, tp=31, ts=31, x0=477058195, x1=1000019
B, tp=31, ts=31, x0=4, x1=158000107
B, tp=31, ts=31, x0=10, x1=417552914
B, tp=31, ts=31, x0=183, x1=932927358
A, tp=31, ts=31, x0=552625138, x1=11
B, tp=31, ts=31, x0=14, x1=627861664
C, tp=31, ts=31, x0=828296531, x1=1000001
B, tp=31, ts=31, x0=8, x1=350987960
B, tp=31, ts=31, x0=14, x1=284022180
B, tp=31, ts=31, x0=22, x1=948051885
C, tp=31, ts=31, x0=933373518, x1=1000001
C, tp=31, ts=31, x0=24595696, x1=1000001
C, tp=31, ts=31, x0=366413831, x1=1000007
C, tp=31, ts=31, x0=731185399, x1=1000001
C, tp=31, ts=31, x0=71200252, x1=1000006
B, tp=31, ts=31, x0=4, x1=345762819
B, tp=31, ts=31, x0=4, x1=695404666
C, tp=31, ts=31, x0=84574257, x1=1000002
C, tp=31, ts=31, x0=936797967, x1=1000003
B, tp=31, ts=31, x0=296411053, x1=340648408
B, tp=31, ts=31, x0=5, x1=472627411
B, tp=31, ts=31, x0=31, x1=432976254
B, tp=31, ts=31, x0=11, x1=943482066
B, tp=31, ts=31, x0=30, x1=598372426
C, tp=31, ts=31, x0=218854987, x1=1000002
B, tp=31, ts=31, x0=1, x1=336782017
B, tp=31, ts=31, x0=1, x1=388774653
B, tp=31, ts=31, x0=1, x1=254590946
C, tp=31, ts=31, x0=77930899, x1=1000003
C, tp=31, ts=31, x0=282790445, x1=1000001
B, tp=31, ts=31, x0=1, x1=519846789
A, tp=31, ts=31, x0=256949253, x1=4
B, tp=31, ts=31, x0=4, x1=840009040
B, tp=31, ts=31, x0=3, x1=750139696
B, tp=31, ts=31, x0=5, x1=43095372
C, tp=31, ts=31, x0=646602547, x1=1000001
C, tp=31, ts=31, x0=22573690, x1=1000001
B, tp=31, ts=31, x0=1, x1=630965103
B, tp=31, ts=31, x0=7, x1=662130164
